action_apraise_recorder,beam_coordinate,beam_head_coordinate,beam_tail_coordinate,box_half_up_coordinate,box_hand_relax_grap,box_up_coordinate,class_name,current_drill_gear,current_drill_gear_coordinate,current_pole_distance_not_in_hole,current_pole_number_in_hole,current_push_pull_gear,current_push_pull_gear_coordinate,hand_box_cloumns_1_coordinate,hand_box_cloumns_3_coordinate,hand_box_unstop_beam_driving_coordinate,hand_coordinate,hand_get_pole_at_beam_coordinate,hand_velocity,machine_angle_H,machine_angle_V,messure_drill,messure_push_pull,messure_water,oil_deep,order_name,order_parameter,pic_box_colum1_pole_number,pic_file,pic_hand_grap_faild,pole_angle_at_machine,pole_angle_at_machine_12colock,pole_angle_at_remote,push_pull_coordinate_begin,push_pull_coordinate_stop,tigger_coordinate_outer,tigger_head_move_coordinate,tigger_head_move_coordinate_middle,tigger_inner_coordinate,tigger_inner_drill_relax,tigger_inner_grap_coordinate,tigger_inner_relax_coordinate,tigger_outer_coordinate,tigger_outer_full_grap_coordinate,tigger_outer_full_open_coordinate,time_,velocity,water_deep,beam_acceleration,hand_acceleration,hand_box_cloumns_2_coordinate
65,2041.085714,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,561,572,954,5500,0,22,0,0,0.116035774,33,operator_top_forward_manual,,7,,,160,106,336,当前推拉坐标开始,当前推拉坐标终点,,8,10,15,0,96,28,24,116,26,124.24,16.42857143,40,0,330000,28
65,2041.414286,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,612,601,949,1450,0,21,0,0,0.110628459,38,operator_top_forward_manual,,2,,,4,128,304,当前推拉坐标开始,当前推拉坐标终点,,10,10,4,0,86,6,34,95,0,124.26,16.42857143,97,0,0,28
65,2041.742857,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,475,558,942,-2150,0,16,0,0,0.747125696,33,operator_top_forward_manual,,6,,,258,198,17,当前推拉坐标开始,当前推拉坐标终点,,8,10,24,0,95,15,32,103,16,124.28,16.42857143,25,0,0,28
65,2042.071429,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,623,504,951,-2700,0,20,0,0,0.048720786,77,operator_top_forward_manual,,2,,,347,276,291,当前推拉坐标开始,当前推拉坐标终点,,11,10,9,0,109,23,26,89,26,124.3,16.42857143,63,0,0,28
65,2042.4,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,517,596,943,4600,0,-2,0,0,0.97590776,57,operator_top_forward_manual,,5,,,107,251,86,当前推拉坐标开始,当前推拉坐标终点,,8,10,12,0,100,30,2,80,18,124.32,16.42857143,44,0,365000,28
65,2042.728571,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,474,527,946,-3450,0,-3,0,0,0.621595942,83,operator_top_forward_manual,,5,,,24,22,12,当前推拉坐标开始,当前推拉坐标终点,,8,10,6,0,103,21,4,91,26,124.34,16.42857143,37,0,0,28
65,2043.057143,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,535,467,950,-3000,0,4,0,0,0.414940504,26,operator_top_forward_manual,,5,,,273,144,130,当前推拉坐标开始,当前推拉坐标终点,,8,10,10,0,85,34,4,101,7,124.36,16.42857143,95,0,22500,28
65,2043.385714,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,533,462,943,-250,0,10,0,0,0.101730066,52,operator_top_forward_manual,,7,,,294,161,199,当前推拉坐标开始,当前推拉坐标终点,,8,10,18,0,80,33,2,98,25,124.38,16.42857143,67,0,137500,28
65,2043.714286,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,576,466,957,200,0,12,0,0,0.64971561,28,operator_top_forward_manual,,7,,,117,82,16,当前推拉坐标开始,当前推拉坐标终点,,8,10,34,0,108,22,10,100,3,124.4,16.42857143,58,0,22500,28
65,2044.042857,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,610,585,941,5950,0,6,0,0,0.086667358,62,operator_top_forward_manual,,8,,,121,20,139,当前推拉坐标开始,当前推拉坐标终点,,10,10,0,0,114,23,17,112,11,124.42,16.42857143,30,0,287500,28
65,2044.371429,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,615,457,951,-6400,0,12,0,0,0.838237153,27,operator_top_forward_manual,,7,,,7,306,319,当前推拉坐标开始,当前推拉坐标终点,,10,10,34,0,99,11,0,94,7,124.44,16.42857143,45,0,0,28
65,2044.7,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,523,634,946,8850,0,13,0,0,0.5509872,45,operator_top_forward_manual,,10,,,280,2,190,当前推拉坐标开始,当前推拉坐标终点,,9,10,20,0,103,0,30,95,12,124.46,16.42857143,82,0,762500,28
65,2045.028571,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,560,474,958,-8000,0,7,0,0,0.538938667,99,operator_top_forward_manual,,9,,,87,323,259,当前推拉坐标开始,当前推拉坐标终点,,10,10,28,0,89,6,0,101,22,124.48,16.42857143,65,0,0,28
65,2045.357143,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,508,528,949,2700,0,19,0,0,0.298265451,21,operator_top_forward_manual,,7,,,122,57,11,当前推拉坐标开始,当前推拉坐标终点,,11,10,30,0,116,17,1,109,22,124.5,16.42857143,84,0,535000,28
65,2045.685714,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,455,522,943,-300,0,14,0,0,0.819967818,93,operator_top_forward_manual,,7,,,343,219,53,当前推拉坐标开始,当前推拉坐标终点,,10,10,15,0,96,3,24,108,10,124.52,16.42857143,86,0,0,28
65,2046.014286,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,631,627,959,5250,0,-3,0,0,0.213515534,22,operator_top_forward_manual,,3,,,58,357,119,当前推拉坐标开始,当前推拉坐标终点,,11,10,9,0,110,11,22,81,8,124.54,16.42857143,83,0,277500,28
65,2046.342857,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,550,487,949,-7000,0,-1,0,0,0.683806383,70,operator_top_forward_manual,,2,,,287,183,95,当前推拉坐标开始,当前推拉坐标终点,,11,10,27,0,118,15,18,96,13,124.56,16.42857143,53,0,0,28
65,2046.671429,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,493,639,945,7600,0,7,0,0,0.996733327,53,operator_top_forward_manual,,5,,,359,275,39,当前推拉坐标开始,当前推拉坐标终点,,10,10,9,0,110,6,22,86,11,124.58,16.42857143,69,0,730000,28
65,2047,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,571,537,958,-5100,0,17,0,0,0.128682509,27,operator_top_forward_manual,,10,,,12,7,6,当前推拉坐标开始,当前推拉坐标终点,,9,10,31,0,113,8,9,116,34,124.6,16.42857143,35,0,0,28
65,2047.328571,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,490,542,951,250,0,18,0,0,0.715574794,25,operator_top_forward_manual,,7,,,133,321,297,当前推拉坐标开始,当前推拉坐标终点,,11,10,20,0,118,24,4,86,23,124.62,16.42857143,46,0,267500,28
65,2047.657143,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,485,508,945,-1700,0,10,0,0,0.880742132,51,operator_top_forward_manual,,3,,,223,28,202,当前推拉坐标开始,当前推拉坐标终点,,9,10,2,0,95,22,14,104,28,124.64,16.42857143,58,0,0,28
65,2047.985714,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,462,558,958,2500,0,10,0,0,0.007152606,50,operator_top_forward_manual,,7,,,89,146,292,当前推拉坐标开始,当前推拉坐标终点,,11,10,31,0,100,15,29,99,9,124.66,16.42857143,87,0,210000,28
65,2048.314286,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,625,558,944,0,0,16,0,0,0.739169454,71,operator_top_forward_manual,,9,,,145,225,330,当前推拉坐标开始,当前推拉坐标终点,,8,10,21,0,105,27,25,97,24,124.68,16.42857143,45,0,0,28
65,2048.642857,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,515,551,951,-350,0,-2,0,0,0.942610858,59,operator_top_forward_manual,,5,,,336,111,327,当前推拉坐标开始,当前推拉坐标终点,,8,10,28,0,95,8,19,83,30,124.7,16.42857143,91,0,0,28
65,2048.971429,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,608,558,951,350,0,6,0,0,0.991210752,38,operator_top_forward_manual,,1,,,202,25,153,当前推拉坐标开始,当前推拉坐标终点,,8,10,20,0,85,2,5,83,3,124.72,16.42857143,77,0,35000,28
65,2049.3,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,498,477,952,-4050,0,20,0,0,0.495368251,73,operator_top_forward_manual,,4,,,48,103,290,当前推拉坐标开始,当前推拉坐标终点,,11,10,9,0,119,6,25,102,19,124.74,16.42857143,71,0,0,28
65,2049.628571,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,638,546,959,3450,0,3,0,0,0.296228487,36,operator_top_forward_manual,,8,,,172,152,84,当前推拉坐标开始,当前推拉坐标终点,,10,10,16,0,96,2,23,87,18,124.76,16.42857143,58,0,375000,28
65,2049.957143,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,640,633,941,4350,0,1,0,0,0.33498893,97,operator_top_forward_manual,,6,,,181,33,124,当前推拉坐标开始,当前推拉坐标终点,,9,10,23,0,102,16,0,113,14,124.78,16.42857143,98,0,45000,28
65,2050.285714,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,474,516,958,-5850,0,16,0,0,0.664863395,23,operator_top_forward_manual,,0,,,81,149,275,当前推拉坐标开始,当前推拉坐标终点,,9,10,21,0,109,14,32,107,21,124.8,16.42857143,76,0,0,28
65,2050.614286,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,570,556,951,2000,0,22,0,0,0.278835422,35,operator_top_forward_manual,,4,,,187,338,174,当前推拉坐标开始,当前推拉坐标终点,,10,10,8,0,92,9,22,88,9,124.82,16.42857143,33,0,392500,28
65,2050.942857,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,610,491,954,-3250,0,6,0,0,0.834199704,95,operator_top_forward_manual,,3,,,175,71,280,当前推拉坐标开始,当前推拉坐标终点,,11,10,0,0,99,21,5,86,14,124.84,16.42857143,87,0,0,28
65,2051.271429,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,587,517,947,1300,0,17,0,0,0.736952201,98,operator_top_forward_manual,,9,,,287,2,237,当前推拉坐标开始,当前推拉坐标终点,,9,10,20,0,109,16,18,113,15,124.86,16.42857143,31,0,227500,28
65,2051.6,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,636,472,943,-2250,0,7,0,0,0.129025239,84,operator_top_forward_manual,,6,,,159,254,237,当前推拉坐标开始,当前推拉坐标终点,,8,10,30,0,114,19,32,101,6,124.88,16.42857143,31,0,0,28
65,2051.928571,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,461,585,949,5650,0,12,0,0,0.592663266,20,operator_top_forward_manual,,1,,,295,316,96,当前推拉坐标开始,当前推拉坐标终点,,8,10,31,0,110,18,22,101,28,124.9,16.42857143,87,0,395000,28
65,2052.257143,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,637,496,943,-4450,0,23,0,0,0.979607135,97,operator_top_forward_manual,,5,,,199,86,240,当前推拉坐标开始,当前推拉坐标终点,,8,10,13,0,80,33,10,89,34,124.92,16.42857143,88,0,0,28
65,2052.585714,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,516,507,957,550,0,0,0,0,0.660137202,52,operator_top_forward_manual,,10,,,40,121,286,当前推拉坐标开始,当前推拉坐标终点,,8,10,18,0,105,18,9,100,14,124.94,16.42857143,64,0,250000,28
65,2052.914286,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,639,528,947,1050,0,13,0,0,0.670216596,20,operator_top_forward_manual,,10,,,246,206,47,当前推拉坐标开始,当前推拉坐标终点,,10,10,13,0,92,31,6,117,31,124.96,16.42857143,25,0,25000,28
65,2053.242857,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,590,565,943,1850,0,7,0,0,0.409532035,22,operator_top_forward_manual,,0,,,228,290,144,当前推拉坐标开始,当前推拉坐标终点,,10,10,20,0,111,25,23,119,3,124.98,16.42857143,80,0,40000,28
65,2053.571429,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,610,544,948,-1050,0,16,0,0,0.79722316,20,operator_top_forward_manual,,4,,,282,284,140,当前推拉坐标开始,当前推拉坐标终点,,9,10,6,0,114,18,25,112,10,125,16.42857143,70,0,0,28
65,2053.9,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,537,478,952,-3300,0,20,0,0,0.386606611,75,operator_top_forward_manual,,6,,,280,316,344,当前推拉坐标开始,当前推拉坐标终点,,8,10,9,0,107,24,13,113,15,125.02,16.42857143,74,0,0,28
65,2054.228571,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,631,571,945,4650,0,18,0,0,0.683796767,22,operator_top_forward_manual,,4,,,166,344,293,当前推拉坐标开始,当前推拉坐标终点,,11,10,30,0,107,15,32,102,30,125.04,16.42857143,40,0,397500,28
65,2054.557143,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,502,543,948,-1400,0,13,0,0,0.301427402,42,operator_top_forward_manual,,0,,,1,250,273,当前推拉坐标开始,当前推拉坐标终点,,11,10,31,0,86,30,4,97,7,125.06,16.42857143,65,0,0,28
65,2054.885714,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,588,534,949,-450,0,5,0,0,0.040472173,43,operator_top_forward_manual,,9,,,17,168,124,当前推拉坐标开始,当前推拉坐标终点,,9,10,15,0,83,30,28,90,26,125.08,16.42857143,35,0,47500,28
65,2055.214286,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,557,533,950,-50,0,3,0,0,0.698941548,65,operator_top_forward_manual,,4,,,115,108,166,当前推拉坐标开始,当前推拉坐标终点,,8,10,19,0,96,27,10,94,32,125.1,16.42857143,92,0,20000,28
65,2055.542857,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,511,535,943,100,0,23,0,0,0.584212495,96,operator_top_forward_manual,,10,,,287,159,46,当前推拉坐标开始,当前推拉坐标终点,,9,10,24,0,88,34,32,107,5,125.12,16.42857143,77,0,7500,28
65,2055.871429,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,606,466,945,-3450,0,-2,0,0,0.606305299,61,operator_top_forward_manual,,6,,,254,282,268,当前推拉坐标开始,当前推拉坐标终点,,8,10,29,0,101,0,17,117,31,125.14,16.42857143,51,0,0,28
65,2056.2,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,588,609,959,7150,0,1,0,0,0.431736777,56,operator_top_forward_manual,,10,,,292,80,336,当前推拉坐标开始,当前推拉坐标终点,,11,10,32,0,88,17,13,109,3,125.16,16.42857143,69,0,530000,28
65,2056.528571,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,621,560,947,-2450,0,13,0,0,0.460729556,37,operator_top_forward_manual,,1,,,45,158,161,当前推拉坐标开始,当前推拉坐标终点,,10,10,6,0,92,23,23,109,7,125.18,16.42857143,57,0,0,28
65,2056.857143,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,582,522,950,-1900,0,3,0,0,0.068512574,84,operator_top_forward_manual,,4,,,40,278,93,当前推拉坐标开始,当前推拉坐标终点,,9,10,10,0,94,0,13,119,6,125.2,16.42857143,94,0,27500,28
65,2057.185714,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,617,540,959,900,0,18,0,0,0.82128102,70,operator_top_forward_manual,,5,,,139,6,8,当前推拉坐标开始,当前推拉坐标终点,,11,10,17,0,112,11,1,81,20,125.22,16.42857143,93,0,140000,28
65,2057.514286,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,542,621,951,4050,0,0,0,0,0.978342585,73,operator_top_forward_manual,,5,,,122,45,326,当前推拉坐标开始,当前推拉坐标终点,,11,10,24,0,84,20,12,113,1,125.24,16.42857143,20,0,157500,28
65,2057.842857,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,644,544,942,-3850,0,7,0,0,0.345712681,65,operator_top_forward_manual,,8,,,208,143,226,当前推拉坐标开始,当前推拉坐标终点,,11,10,10,0,91,24,21,94,2,125.26,16.42857143,91,0,0,28
65,2058.171429,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,565,519,951,-1250,0,11,0,0,0.692900386,31,operator_top_forward_manual,,5,,,120,178,244,当前推拉坐标开始,当前推拉坐标终点,,9,10,21,0,87,27,24,109,22,125.28,16.42857143,23,0,130000,28
65,2058.5,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,495,595,947,3800,0,21,0,0,0.576072227,27,operator_top_forward_manual,,7,,,131,292,10,当前推拉坐标开始,当前推拉坐标终点,,9,10,8,0,119,26,33,81,29,125.3,16.42857143,30,0,252500,28
65,2058.828571,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,533,589,948,-300,0,6,0,0,0.325209925,91,operator_top_forward_manual,,6,,,29,58,231,当前推拉坐标开始,当前推拉坐标终点,,9,10,17,0,105,16,10,105,24,125.32,16.42857143,93,0,0,28
65,2059.157143,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,462,544,948,-2250,0,-1,0,0,0.0424938,29,operator_top_forward_manual,,6,,,283,244,272,当前推拉坐标开始,当前推拉坐标终点,,10,10,5,0,115,3,11,82,1,125.34,16.42857143,55,0,0,28
65,2059.485714,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,510,519,950,-1250,0,0,0,0,0.959032395,34,operator_top_forward_manual,,9,,,55,233,8,当前推拉坐标开始,当前推拉坐标终点,,8,10,30,0,106,5,21,116,31,125.36,16.42857143,93,0,50000,28
65,2059.814286,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,562,614,956,4750,0,9,0,0,0.979838959,29,operator_top_forward_manual,,3,,,302,90,203,当前推拉坐标开始,当前推拉坐标终点,,10,10,28,0,87,7,33,95,1,125.38,16.42857143,59,0,300000,28
65,2060.142857,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,497,647,956,1650,0,20,0,0,0.975063362,81,operator_top_forward_manual,,8,,,307,53,63,当前推拉坐标开始,当前推拉坐标终点,,10,10,20,0,99,34,1,115,14,125.4,16.42857143,92,0,0,28
65,2060.471429,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,638,474,955,-8650,0,19,0,0,0.48087802,80,operator_top_forward_manual,,7,,,290,181,102,当前推拉坐标开始,当前推拉坐标终点,,11,10,2,0,86,11,21,103,10,125.42,16.42857143,74,0,0,28
65,2060.8,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,539,548,944,3700,0,14,0,0,0.75746313,54,operator_top_forward_manual,,1,,,217,37,83,当前推拉坐标开始,当前推拉坐标终点,,9,10,11,0,104,16,4,89,4,125.44,16.42857143,25,0,617500,28
65,2061.128571,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,564,629,959,4050,0,6,0,0,0.048181211,35,operator_top_forward_manual,,7,,,288,294,285,当前推拉坐标开始,当前推拉坐标终点,,11,10,15,0,85,24,11,105,25,125.46,16.42857143,42,0,17500,28
65,2061.457143,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,543,493,956,-6800,0,0,0,0,0.074564875,59,operator_top_forward_manual,,7,,,211,17,106,当前推拉坐标开始,当前推拉坐标终点,,11,10,3,0,104,34,21,92,1,125.48,16.42857143,43,0,0,28
65,2061.785714,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,602,563,946,3500,0,6,0,0,0.171497814,54,operator_top_forward_manual,,8,,,325,273,344,当前推拉坐标开始,当前推拉坐标终点,,11,10,34,0,116,30,5,107,32,125.5,16.42857143,20,0,515000,28
65,2062.114286,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,587,528,951,-1750,0,19,0,0,0.371997121,40,operator_top_forward_manual,,8,,,22,38,319,当前推拉坐标开始,当前推拉坐标终点,,11,10,27,0,114,5,9,88,16,125.52,16.42857143,74,0,0,28
65,2062.442857,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,593,511,957,-850,0,14,0,0,0.829695513,79,operator_top_forward_manual,,9,,,53,133,205,当前推拉坐标开始,当前推拉坐标终点,,10,10,6,0,110,31,13,112,12,125.54,16.42857143,80,0,45000,28
65,2062.771429,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,514,474,956,-1850,0,18,0,0,0.096695521,72,operator_top_forward_manual,,0,,,30,17,283,当前推拉坐标开始,当前推拉坐标终点,,10,10,19,0,119,29,19,104,15,125.56,16.42857143,40,0,0,28
65,2063.1,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,452,503,949,1450,0,4,0,0,0.279653042,69,operator_top_forward_manual,,7,,,90,262,159,当前推拉坐标开始,当前推拉坐标终点,,9,10,31,0,94,7,6,117,1,125.58,16.42857143,39,0,165000,28
65,2063.428571,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,552,618,959,5750,0,8,0,0,0.749258666,49,operator_top_forward_manual,,10,,,0,59,296,当前推拉坐标开始,当前推拉坐标终点,,9,10,16,0,98,21,11,85,26,125.6,16.42857143,27,0,215000,28
65,2063.757143,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,513,517,953,-5050,0,19,0,0,0.257319723,85,operator_top_forward_manual,,10,,,34,296,242,当前推拉坐标开始,当前推拉坐标终点,,10,10,4,0,89,23,27,107,11,125.62,16.42857143,48,0,0,28
65,2064.085714,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,605,480,949,-1850,0,-3,0,0,0.796976885,30,operator_top_forward_manual,,6,,,264,222,232,当前推拉坐标开始,当前推拉坐标终点,,11,10,28,0,107,26,10,114,15,125.64,16.42857143,67,0,160000,28
65,2064.414286,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,528,575,947,4750,0,11,0,0,0.830292115,47,operator_top_forward_manual,,1,,,147,26,340,当前推拉坐标开始,当前推拉坐标终点,,8,10,30,0,108,20,34,105,23,125.66,16.42857143,46,0,330000,28
65,2064.742857,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,609,564,958,-550,0,22,0,0,0.681321679,29,operator_top_forward_manual,,2,,,334,141,168,当前推拉坐标开始,当前推拉坐标终点,,10,10,30,0,87,1,32,102,3,125.68,16.42857143,31,0,0,28
65,2065.071429,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,503,556,943,-400,0,11,0,0,0.73644115,71,operator_top_forward_manual,,1,,,173,207,128,当前推拉坐标开始,当前推拉坐标终点,,11,10,14,0,92,34,28,83,24,125.7,16.42857143,58,0,7500,28
65,2065.4,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,590,543,949,-650,0,4,0,0,0.921319135,52,operator_top_forward_manual,,7,,,252,24,11,当前推拉坐标开始,当前推拉坐标终点,,10,10,11,0,88,28,13,116,14,125.72,16.42857143,54,0,0,28
65,2065.728571,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,603,614,956,3550,0,23,0,0,0.908642994,78,operator_top_forward_manual,,6,,,43,150,256,当前推拉坐标开始,当前推拉坐标终点,,11,10,20,0,101,18,6,84,24,125.74,16.42857143,61,0,210000,28
65,2066.057143,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,484,458,950,-7800,0,7,0,0,0.414116754,38,operator_top_forward_manual,,3,,,215,176,121,当前推拉坐标开始,当前推拉坐标终点,,8,10,21,0,109,12,7,93,24,125.76,16.42857143,24,0,0,28
65,2066.385714,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,514,474,942,800,0,22,0,0,0.596478901,33,operator_top_forward_manual,,6,,,69,116,162,当前推拉坐标开始,当前推拉坐标终点,,10,10,24,0,87,5,8,81,8,125.78,16.42857143,67,0,430000,28
65,2066.714286,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,496,631,954,7850,0,15,0,0,0.767033496,23,operator_top_forward_manual,,3,,,198,137,220,当前推拉坐标开始,当前推拉坐标终点,,10,10,15,0,90,1,14,81,28,125.8,16.42857143,92,0,352500,28
65,2067.042857,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,533,482,947,-7450,0,11,0,0,0.335559665,32,operator_top_forward_manual,,5,,,228,171,261,当前推拉坐标开始,当前推拉坐标终点,,10,10,14,0,110,33,23,101,8,125.82,16.42857143,39,0,0,28
65,2067.371429,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,569,503,958,1050,0,-1,0,0,0.076382121,80,operator_top_forward_manual,,3,,,238,174,326,当前推拉坐标开始,当前推拉坐标终点,,9,10,21,0,91,7,22,91,24,125.84,16.42857143,23,0,425000,28
65,2067.7,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,615,491,957,-600,0,-2,0,0,0.595904241,34,operator_top_forward_manual,,1,,,64,146,275,当前推拉坐标开始,当前推拉坐标终点,,11,10,33,0,97,34,22,118,33,125.86,16.42857143,85,0,0,28
65,2068.028571,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,538,526,949,1750,0,17,0,0,0.610289194,47,operator_top_forward_manual,,10,,,187,20,16,当前推拉坐标开始,当前推拉坐标终点,,8,10,14,0,88,21,3,106,2,125.88,16.42857143,35,0,117500,28
65,2068.357143,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,454,641,958,5750,0,-1,0,0,0.073421243,89,operator_top_forward_manual,,5,,,213,51,96,当前推拉坐标开始,当前推拉坐标终点,,9,10,11,0,85,16,33,99,3,125.9,16.42857143,42,0,200000,28
65,2068.685714,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,546,597,941,-2200,0,11,0,0,0.163829475,35,operator_top_forward_manual,,4,,,90,179,230,当前推拉坐标开始,当前推拉坐标终点,,11,10,1,0,112,5,19,91,5,125.92,16.42857143,90,0,0,28
65,2069.014286,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,588,628,950,1550,0,11,0,0,0.318119944,89,operator_top_forward_manual,,10,,,27,204,216,当前推拉坐标开始,当前推拉坐标终点,,11,10,29,0,109,3,27,97,3,125.94,16.42857143,49,0,187500,28
